rowid,pl_name,hostname,pl_letter,k2_name,epic_hostname,epic_candname,hd_name,hip_name,tic_id,gaia_id,default_flag,disposition,disp_refname,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,k2_campaigns,k2_campaigns_num,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,habitability_class,radius_similarity,insol_similarity,temp_similarity,in_hz_conservative,in_hz_optimistic,is_rocky,is_super_earth,is_earth_sized,pl_orbper_log,pl_orbsmax_log,pl_insol_log,planet_star_radius_ratio,orbit_stellar_radii,stellar_type
1,BD+20 594 b,BD+20 594,b,K2-56 b,EPIC 210848071,EPIC 210848071.01,,,TIC 26123781,Gaia DR2 58200934326315136,0,CONFIRMED,Espinoza et al. 2016,1.0,1.0,0.0,0.0,Transit,2016.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...830...43E/abstract target=ref>Espinoza et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,41.688644,0.003353,-0.003419,0.0,0.067,0.0012,-0.0012,0.0,2.35545351,0.30999992,-0.16677291,0.0,0.21013949,0.02765634,-0.01487848,0.0,12.0,2.9,-2.9,0.0,0.03775622,0.009124395,-0.009124395,0.0,36.709365000000005,5.562025,-5.879855,0.0,0.11549999999999999,0.0175,-0.0185,0.0,23.1353072,5.885989695,-5.885989695,0.0,0.07279145000000001,0.018519300000000002,-0.018519300000000002,0.0,12.0,2.9,-2.9,0.0,0.037756125,0.009124395,-0.009124395,0.0,,2.6799999999999997,0.67,-0.58,0.0,0.0775,0.093,-0.065315,0.0,69.7,9.149999999999999,-8.4,0.0,804.5,19.0,-19.0,0.0,89.52554,0.32948,-0.53504,0.0,2457068.52877,0.002801,-0.002798,0.0,,0.0,0.418,0.209,-0.22,0.0,0.10275000000000001,0.0039,-0.0036,0.0,2.9,0.12,-0.12,0.0,54.721028,5.823183,-12.995528,0.0,0.022586,0.001847,-0.000943,0.0,0.0238,,,1.0,2457907.58,0.24,-0.3,0.0,62.275,82.0,-89.0,0.0,5.0,1.0,-1.0,0.0,3.0,12.0,-13.0,0.0,10.35,7.35,-4.9,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5703.0,50.0,-50.0,0.0,0.956122,0.098585,-0.054675,0.0,0.963861,0.029568,-0.032166,0.0,-0.06,0.08,-0.08,0.0,[Fe/H],-0.767,0.0273,-0.028215,0.0,4.38,0.1,-0.1,0.0,5.0,1.9,-1.55,0.0,2.064,0.22,-0.21611950000000002,0.0,2.5,0.925,-0.9,0.0,17.35,0.87,-0.83,0.0,8.97,0.066,-0.066,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h34m36.27s,53.6511231,+20d35m56.47s,20.5990205,-28.05348,166.7966,1.31208,56.28872,63.0539428,0.0602311,-0.0602311,36.5714,0.0750147,-0.0750147,-51.3647,0.0511293,-0.0511293,179.461,1.257,-1.24,5.54366,0.0384779,-0.0384779,11.765,0.161,-0.161,10.849,0.012,-0.012,9.770001,0.022,-0.022,9.432,0.022,-0.022,9.368,0.018,-0.018,15.7198,0.0080282,-0.0080282,14.4538,0.0030549,-0.0030549,13.0855,0.001659,-0.001659,12.7544,0.0017128,-0.0017128,13.262,0.0058749,-0.0058749,9.31,0.024,-0.024,9.344,0.02,-0.02,9.332,0.038,-0.038,8.976,0.527,-0.527,10.8644,0.000249,-0.000249,,,,10.4021,0.006,-0.006,11.04,,,2018-04-25,2018-03,2018-02-15,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_HABITABLE,0.864454649,0.0,0.0,0,0,0,0,0,3.7539329363862595,0.06485097231961633,4.258445572902527,0.022559973393896305,15.06606897446142,G
2,BD+20 594 b,BD+20 594,b,K2-56 b,EPIC 210848071,EPIC 210848071.01,,,TIC 26123781,Gaia DR2 58200934326315136,0,CONFIRMED,Espinoza et al. 2016,1.0,1.0,0.0,0.0,Transit,2016.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...830...43E/abstract target=ref>Espinoza et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...830...43E/abstract target=ref>Espinoza et al. 2016</a>,41.6855,0.003,-0.0031,0.0,0.241,0.019,-0.017,0.0,2.23,0.14,-0.11,0.0,0.19894727,0.01248996,-0.00981354,0.0,16.3,6.0,-6.1,0.0,0.05128528,0.01887802,-0.01919265,0.0,36.709365000000005,5.562025,-5.879855,0.0,0.11549999999999999,0.0175,-0.0185,0.0,23.1353072,5.885989695,-5.885989695,0.0,0.07279145000000001,0.018519300000000002,-0.018519300000000002,0.0,16.3,6.0,-6.1,0.0,0.05128528,0.01887802,-0.01919265,0.0,Mass,7.89,3.4,-3.1,0.0,0.0,0.093,-0.065315,0.0,69.7,9.149999999999999,-8.4,0.0,546.0,19.0,-18.0,0.0,89.55,0.17,-0.14,0.0,2457151.9021,0.0042,-0.0047,0.0,BJD-TDB,0.0,0.418,0.209,-0.22,0.0,0.10275000000000001,0.0039,-0.0036,0.0,2.9,0.12,-0.12,0.0,55.8,3.3,-3.3,0.0,0.02204,0.00058,-0.00057,0.0,0.0238,,,1.0,2457907.58,0.24,-0.3,0.0,62.275,82.0,-89.0,0.0,3.1,1.1,-1.1,0.0,3.0,12.0,-13.0,0.0,10.35,7.35,-4.9,0.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...830...43E/abstract target=ref>Espinoza et al. 2016</a>,G,5766.0,99.0,-99.0,0.0,0.928,0.055,-0.04,0.0,0.961,0.032,-0.029,0.0,-0.15,0.05,-0.05,0.0,[Fe/H],-0.05552,0.06835,-0.06367,0.0,4.5,0.08,-0.08,0.0,3.34,1.95,-1.49,0.0,1.7,0.2,-0.26,0.0,3.3,0.31,-0.31,0.0,17.35,0.87,-0.83,0.0,-20.33638,0.00073,-0.00073,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h34m36.27s,53.6511231,+20d35m56.47s,20.5990205,-28.05348,166.7966,1.31208,56.28872,63.0539428,0.0602311,-0.0602311,36.5714,0.0750147,-0.0750147,-51.3647,0.0511293,-0.0511293,179.461,1.257,-1.24,5.54366,0.0384779,-0.0384779,11.765,0.161,-0.161,10.849,0.012,-0.012,9.770001,0.022,-0.022,9.432,0.022,-0.022,9.368,0.018,-0.018,15.7198,0.0080282,-0.0080282,14.4538,0.0030549,-0.0030549,13.0855,0.001659,-0.001659,12.7544,0.0017128,-0.0017128,13.262,0.0058749,-0.0058749,9.31,0.024,-0.024,9.344,0.02,-0.02,9.332,0.038,-0.038,8.976,0.527,-0.527,10.8644,0.000249,-0.000249,,,,10.4021,0.006,-0.006,11.04,,,2018-04-25,2016-10,2016-07-28,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_HABITABLE,0.877,0.0,0.41800000000000004,0,0,0,0,0,3.753859284110427,0.21591750622247016,4.258445572902527,0.02200565217643153,55.835129310344826,G
3,BD+20 594 b,BD+20 594,b,K2-56 b,EPIC 210848071,EPIC 210848071.01,,,TIC 26123781,Gaia DR2 58200934326315136,1,CONFIRMED,Espinoza et al. 2016,1.0,1.0,0.0,0.0,Transit,2016.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...830...43E/abstract target=ref>Espinoza et al. 2016</a>,2016-10,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,41.6855,0.003,-0.003,0.0,0.067,0.0012,-0.0012,0.0,2.57807,0.11209,-0.11209,0.0,0.23,0.01,-0.01,0.0,22.2481,9.5349,-9.5349,0.0,0.07,0.03,-0.03,0.0,36.709365000000005,5.562025,-5.879855,0.0,0.11549999999999999,0.0175,-0.0185,0.0,23.1353072,5.885989695,-5.885989695,0.0,0.07279145000000001,0.018519300000000002,-0.018519300000000002,0.0,22.2481,9.5349,-9.5349,0.0,0.07,0.03,-0.03,0.0,Mass,2.6799999999999997,0.67,-0.58,0.0,0.0,0.093,-0.065315,0.0,69.7,9.149999999999999,-8.4,0.0,804.5,19.0,-19.0,0.0,89.55,0.16,-0.16,0.0,2457149.10026,0.002,-0.002,0.0,,0.0,0.418,0.209,-0.22,0.0,0.049,0.0025,-0.0025,0.0,2.9,0.12,-0.12,0.0,55.8,3.3,-3.3,0.0,0.028497,0.001434,-0.0012,0.0,0.0238,,,1.0,2457907.58,0.24,-0.3,0.0,62.275,82.0,-89.0,0.0,3.1,1.1,-1.1,0.0,3.0,12.0,-13.0,0.0,10.35,7.35,-4.9,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5766.0,99.0,-99.0,0.0,1.08,0.06,-0.06,0.0,1.67,0.4,-0.4,0.0,-0.15,0.08,-0.08,0.0,[Fe/H],-0.767,0.0273,-0.028215,0.0,4.5,0.08,-0.08,0.0,5.0,1.9,-1.55,0.0,1.89,0.34,-0.34,0.0,2.5,0.925,-0.9,0.0,17.35,0.87,-0.83,0.0,8.97,0.066,-0.066,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h34m36.27s,53.6511231,+20d35m56.47s,20.5990205,-28.05348,166.7966,1.31208,56.28872,63.0539428,0.0602311,-0.0602311,36.5714,0.0750147,-0.0750147,-51.3647,0.0511293,-0.0511293,179.461,1.257,-1.24,5.54366,0.0384779,-0.0384779,11.765,0.161,-0.161,10.849,0.012,-0.012,9.770001,0.022,-0.022,9.432,0.022,-0.022,9.368,0.018,-0.018,15.7198,0.0080282,-0.0080282,14.4538,0.0030549,-0.0030549,13.0855,0.001659,-0.001659,12.7544,0.0017128,-0.0017128,13.262,0.0058749,-0.0058749,9.31,0.024,-0.024,9.344,0.02,-0.02,9.332,0.038,-0.038,8.976,0.527,-0.527,10.8644,0.000249,-0.000249,,,,10.4021,0.006,-0.006,11.04,,,2018-04-25,2017-03,2018-04-26,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_HABITABLE,0.842193,0.0,0.0,0,0,0,0,0,3.753859284110427,0.06485097231961633,4.258445572902527,0.021859906882886422,13.337962962962964,G
14,EPIC 201170410.02,EPIC 201170410,b,K2-327 b,EPIC 201170410,EPIC 201170410.02,,,TIC 38116202,Gaia DR2 3786541956697428224,1,CONFIRMED,del Ser &amp; Fors 2020,1.0,1.0,0.0,0.0,Transit,2020.0,<a refstr=DEL_SER__AMP__FORS_2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.2778D/abstract target=ref>del Ser &amp; Fors 2020</a>,2020-08,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=DEL_SER__AMP__FORS_2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.2778D/abstract target=ref>del Ser &amp; Fors 2020</a>,6.7987,0.0001,-0.0001,0.0,0.0349,0.0027,-0.0022,0.0,1.047,0.276,-0.257,0.0,0.09340708,0.02462307,-0.022928,0.0,12.0,2.9,-2.9,0.0,0.03775622,0.009124395,-0.009124395,0.0,36.709365000000005,5.562025,-5.879855,0.0,0.11549999999999999,0.0175,-0.0185,0.0,23.1353072,5.885989695,-5.885989695,0.0,0.07279145000000001,0.018519300000000002,-0.018519300000000002,0.0,12.0,2.9,-2.9,0.0,0.037756125,0.009124395,-0.009124395,0.0,,2.6799999999999997,0.67,-0.58,0.0,0.0,0.093,-0.065315,0.0,69.7,9.149999999999999,-8.4,0.0,804.5,19.0,-19.0,0.0,89.0025,0.4142,-0.2885,0.0,2456813.1485,0.0006,-0.0005,0.0,BJD,0.0,0.46,0.2,-0.14,0.0,0.10275000000000001,0.0039,-0.0036,0.0,2.9,0.12,-0.12,0.0,18.365000000000002,1.81,-2.4,0.0,0.034,0.0007,-0.0006,0.0,0.0238,,,1.0,2457907.58,0.24,-0.3,0.0,62.275,82.0,-89.0,0.0,5.0,1.0,-1.0,0.0,3.0,12.0,-13.0,0.0,10.35,7.35,-4.9,0.0,<a refstr=DEL_SER__AMP__FORS_2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.2778D/abstract target=ref>del Ser &amp; Fors 2020</a>,,3648.0,172.0,-143.0,0.0,0.282,0.074,-0.069,0.0,0.287,0.101,-0.084,0.0,-0.048,0.15,-0.21,0.0,[Fe/H],-0.767,0.0273,-0.028215,0.0,4.999,0.075,-0.075,0.0,5.0,1.9,-1.55,0.0,2.064,0.22,-0.21611950000000002,0.0,2.5,0.925,-0.9,0.0,17.35,0.87,-0.83,0.0,8.97,0.066,-0.066,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h20m33.81s,170.1408561,-04d48m25.21s,-4.8070039,51.24569,264.99528,-8.32309,172.84294,21.8630759,2.2138133,-2.2138133,8.57776,2.21762,-2.21762,-20.1101,2.21312,-2.21312,202.585,2.028,-1.989,4.90795,0.0484217,-0.0484217,19.456,0.162,-0.162,17.6984,0.0471,-0.0471,13.464,0.026,-0.026,12.856,0.022,-0.022,12.619,0.027,-0.027,15.7198,0.0080282,-0.0080282,14.4538,0.0030549,-0.0030549,13.0855,0.001659,-0.001659,12.7544,0.0017128,-0.0017128,13.262,0.0058749,-0.0058749,12.45,0.024,-0.024,12.291,0.025,-0.025,11.803,0.082,-0.082,8.892,0.327,-0.327,16.4386,0.007283,-0.007283,,,,15.3176,0.0096,-0.0096,15.673,,,2020-11-13,2020-08,2020-11-19,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_HABITABLE,0.9953,0.0,0.0,0,0,1,1,1,2.053957053138447,0.03430480369199031,4.258445572902527,0.033999687150920714,26.608156028368796,M
22,EPIC 201238110 b,EPIC 201238110,b,K2-296 b,EPIC 201238110,EPIC 201238110.02,,,TIC 35019000,Gaia DR2 3600975145895223040,0,CONFIRMED,Heller et al. 2019,1.0,1.0,0.0,0.0,Transit,2019.0,<a refstr=HELLER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..66H/abstract target=ref>Heller et al. 2019</a>,2019-07,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,28.1696,0.0038,-0.0043,0.0,0.067,0.0012,-0.0012,0.0,2.2,0.54,-0.3,0.0,0.2,0.048,-0.03,0.0,12.0,2.9,-2.9,0.0,0.03775622,0.009124395,-0.009124395,0.0,36.709365000000005,5.562025,-5.879855,0.0,0.11549999999999999,0.0175,-0.0185,0.0,23.1353072,5.885989695,-5.885989695,0.0,0.07279145000000001,0.018519300000000002,-0.018519300000000002,0.0,12.0,2.9,-2.9,0.0,0.037756125,0.009124395,-0.009124395,0.0,,2.6799999999999997,0.67,-0.58,0.0,0.0775,0.093,-0.065315,0.0,69.7,9.149999999999999,-8.4,0.0,804.5,19.0,-19.0,0.0,88.712635,0.7,-0.8,0.0,2456824.4836,0.0063,-0.0051,0.0,BJD,0.0,0.418,0.209,-0.22,0.0,0.316,0.023,-0.024,0.0,3.36,0.192,-0.264,0.0,61.5,15.1,-7.6,0.0,0.054,0.0034,-0.0054,0.0,0.0238,,,1.0,2457907.58,0.24,-0.3,0.0,62.275,82.0,-89.0,0.0,5.0,1.0,-1.0,0.0,3.0,12.0,-13.0,0.0,10.35,7.35,-4.9,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,5282.0,71.0,-70.0,0.0,0.374,0.089,-0.035,0.0,0.87,0.04,-0.04,0.0,0.0,0.08,-0.08,0.0,,-0.767,0.0273,-0.028215,0.0,4.52,0.07,-0.07,0.0,5.0,1.9,-1.55,0.0,2.064,0.22,-0.21611950000000002,0.0,2.5,0.925,-0.9,0.0,17.35,0.87,-0.83,0.0,8.97,0.066,-0.066,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h58m49.40s,179.7058532,-03d23m22.06s,-3.3894613,56.94662,278.31843,-3.22646,181.07597,28.0214205,0.0928217,-0.0928217,-25.1078,0.10071,-0.10071,-12.4418,0.0489778,-0.0489778,159.259,1.414,-1.39,6.25088,0.0548541,-0.0548541,17.881,0.162,-0.162,16.014,1.133,-1.133,12.759,0.023,-0.023,12.147,0.021,-0.021,11.933,0.024,-0.024,19.7224,0.0290354,-0.0290354,17.0037,0.0042715,-0.0042715,15.5521,0.0037321,-0.0037321,14.5637,0.0036576,-0.0036576,14.0482,0.0040456,-0.0040456,11.8,0.023,-0.023,11.719,0.022,-0.022,11.961,0.335,-0.335,8.891,0.327,-0.327,15.2612,0.000501,-0.000501,,,,14.1497,0.0073736,-0.0073736,14.904,,,2019-09-05,2019-09,2019-09-05,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_HABITABLE,0.88,0.0,0.0,0,0,0,0,0,3.3731270710670636,0.06485097231961633,4.258445572902527,0.05386769960755668,38.51604278074866,G
23,EPIC 201238110 b,EPIC 201238110,b,K2-296 b,EPIC 201238110,EPIC 201238110.02,,,TIC 35019000,Gaia DR2 3600975145895223040,1,CONFIRMED,Heller et al. 2019,1.0,1.0,0.0,0.0,Transit,2019.0,<a refstr=HELLER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..66H/abstract target=ref>Heller et al. 2019</a>,2019-07,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=HELLER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..66H/abstract target=ref>Heller et al. 2019</a>,28.1656,0.0027,-0.0028,0.0,0.067,0.0012,-0.0012,0.0,1.87,0.2,-0.45,0.0,0.16683023,0.0178428,-0.04014631,0.0,12.0,2.9,-2.9,0.0,0.03775622,0.009124395,-0.009124395,0.0,36.709365000000005,5.562025,-5.879855,0.0,0.11549999999999999,0.0175,-0.0185,0.0,23.1353072,5.885989695,-5.885989695,0.0,0.07279145000000001,0.018519300000000002,-0.018519300000000002,0.0,12.0,2.9,-2.9,0.0,0.037756125,0.009124395,-0.009124395,0.0,,2.6799999999999997,0.67,-0.58,0.0,0.0775,0.093,-0.065315,0.0,69.7,9.149999999999999,-8.4,0.0,804.5,19.0,-19.0,0.0,88.712635,0.7,-0.8,0.0,2456852.6572,0.0023,-0.0023,0.0,BJD,0.0,0.24,0.24,-0.17,0.0,0.10275000000000001,0.0039,-0.0036,0.0,2.9,0.12,-0.12,0.0,18.365000000000002,1.81,-2.4,0.0,0.0458,0.0021,-0.0022,0.0,0.0238,,,1.0,2457907.58,0.24,-0.3,0.0,62.275,82.0,-89.0,0.0,5.0,1.0,-1.0,0.0,3.0,12.0,-13.0,0.0,10.35,7.35,-4.9,0.0,<a refstr=HELLER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A..66H/abstract target=ref>Heller et al. 2019</a>,,5282.0,71.0,-70.0,0.0,0.8305,0.04,-0.035,0.0,0.41,0.112,-0.048,0.0,0.0,0.08,-0.08,0.0,,-0.767,0.0273,-0.028215,0.0,4.52,0.07,-0.07,0.0,5.0,1.9,-1.55,0.0,2.064,0.22,-0.21611950000000002,0.0,2.5,0.925,-0.9,0.0,17.35,0.87,-0.83,0.0,8.97,0.066,-0.066,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h58m49.40s,179.7058532,-03d23m22.06s,-3.3894613,56.94662,278.31843,-3.22646,181.07597,28.0214205,0.0928217,-0.0928217,-25.1078,0.10071,-0.10071,-12.4418,0.0489778,-0.0489778,159.259,1.414,-1.39,6.25088,0.0548541,-0.0548541,17.881,0.162,-0.162,16.014,1.133,-1.133,12.759,0.023,-0.023,12.147,0.021,-0.021,11.933,0.024,-0.024,19.7224,0.0290354,-0.0290354,17.0037,0.0042715,-0.0042715,15.5521,0.0037321,-0.0037321,14.5637,0.0036576,-0.0036576,14.0482,0.0040456,-0.0040456,11.8,0.023,-0.023,11.719,0.022,-0.022,11.961,0.335,-0.335,8.891,0.327,-0.327,15.2612,0.000501,-0.000501,,,,14.1497,0.0073736,-0.0073736,14.904,,,2019-06-03,2019-07,2019-06-13,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_HABITABLE,0.913,0.0,0.0,0,0,1,1,0,3.3729899325981365,0.06485097231961633,4.258445572902527,0.020619556816036538,17.344972907886817,G
