name,mission,habitability_class,pl_rade,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,stellar_type,hz_position,n_imputed
K2-62 b,k2,NON_HABITABLE,2.02,666.0,46.7,6.67199,0.06069250213951223,0.0,4455.0,0.696,0.67,0.1719111410869936,K,-1.1081953145352648,2
K2-62 c,k2,NON_HABITABLE,1.99,495.0,14.3,16.19697,0.10962778423359003,0.0,4455.0,0.696,0.67,0.1719111410869936,K,-0.9455294532060056,2
K2-63 b,k2,NON_HABITABLE,3.22,944.2340180178619,188.0,20.257,0.1627,0.0,6771.0,1.63,1.4,5.031311129153939,F,-1.2099725425739811,2
K2-63 c,k2,NON_HABITABLE,3.9,875.5760638681927,139.0,25.4556,0.189,0.0,6771.0,1.63,1.4,5.031311129153939,F,-1.1938125374632058,2
K2-64 b,k2,NON_HABITABLE,2.07,802.318302329676,98.0,6.53044,0.0619,0.0,5312.0,0.726,0.741,0.3780943757365003,G,-1.1711985222988068,2
K2-65 b,k2,NON_HABITABLE,1.58,660.4551163483945,45.0,12.6475,0.1014,0.0,5213.0,0.84,0.87,0.46946604020004734,G,-1.1059752980317368,2
K2-66 b,k2,NON_HABITABLE,2.49,1372.0,840.0,5.06963,0.05983,0.0,5887.0,1.67,1.11,3.0178927091390615,G,-1.262476192004489,1
K2-68 b,k2,NON_HABITABLE,1.58,645.262081280987,41.0,8.05428,0.0708,0.0,4746.0,0.675,0.73,0.2082635138067246,K,-1.0961210738375797,2
K2-69 b,k2,NON_HABITABLE,2.32,524.5095960952353,17.9,7.06599,0.0591,0.0,4127.0,0.491,0.551,0.0630079819535959,K,-0.9854423810254933,2
K2-7 b,k2,NON_HABITABLE,4.03523305,786.0,64.11945271392663,28.6781,0.1867,0.24,5700.0,1.533,1.056,2.2350047101095423,G,-1.1378233363521966,1
K2-70 b,k2,NON_HABITABLE,2.89,715.5468971406542,62.0,13.97896,0.1112,0.0,5622.0,0.93,0.94,0.7784379002312756,G,-1.1362356472894124,2
K2-71 b,k2,NON_HABITABLE,2.15,487.88378007112436,13.4,6.98541,0.0559,0.0,4006.0,0.426,0.477,0.04210732848783641,K,-0.9344871589824267,2
K2-72 b,k2,NON_HABITABLE,1.08,435.4065037194068,8.5,5.577212,0.04,0.11,3360.47,0.330989,0.271365,0.0125869910259147,M,-0.8185544494292634,1
K2-72 c,k2,HABITABILITY_ZONE,1.16,310.5602378358812,2.2,15.189034,0.078,0.11,3360.47,0.330989,0.271365,0.0125869910259147,M,-0.3517349723506412,1
K2-72 d,k2,NON_HABITABLE,1.01,388.7215523382803,5.4,7.760178,0.05,0.11,3360.47,0.330989,0.271365,0.0125869910259147,M,-0.6957072186190996,1
K2-72 e,k2,POTENTIALLY_HABITABLE,1.29,266.89196054498694,1.2,24.158868,0.106,0.11,3360.47,0.330989,0.271365,0.0125869910259147,M,-0.007762726082182894,1
K2-73 b,k2,NON_HABITABLE,2.58,968.0,209.0,7.49556,0.07545290482612851,0.0,5867.0,1.058,1.02,1.1948968014087789,G,-1.214809079171436,2
K2-74 b,k2,NON_HABITABLE,2.31,707.0287121109612,59.1,19.5666,0.1402,0.0,6060.0,0.98,0.96,1.1669099912896264,F,-1.1310658931099011,2
K2-75 b,k2,NON_HABITABLE,2.67,1161.2007143470655,430.0,7.8142,0.081,0.0,5995.0,1.56,1.16,2.83204830573071,G,-1.243605579040007,2
K2-75 c,k2,NON_HABITABLE,2.77,873.9970203574547,138.0,18.311,0.1429,0.0,5995.0,1.56,1.16,2.83204830573071,G,-1.1929104009450502,2
K2-77 b,k2,NON_HABITABLE,2.4996027,806.0,70.65679397511603,8.2000844,0.0753,0.29,5160.0,0.792,0.847,0.40063038095036574,K,-1.1459790464714812,1
K2-79 b,k2,NON_HABITABLE,4.09,1022.0,181.0,10.9947,0.0988,0.23,5897.0,1.265,1.066,1.7434129695331313,G,-1.2068138183756374,0
K2-8 b,k2,NON_HABITABLE,3.58,631.0,37.7,10.35239,0.0856,0.0,4870.0,0.74,0.78,0.27750703331533505,K,-1.0859871675822632,1
K2-8 c,k2,NON_HABITABLE,2.41,801.0,97.8,5.06416,0.0532,0.0,4870.0,0.74,0.78,0.27750703331533505,K,-1.1707556377322632,1
K2-80 b,k2,NON_HABITABLE,2.01,608.850995798937,32.5,19.0918,0.135,0.0,5441.0,0.87,0.9,0.5976516449500907,G,-1.0692655680446854,2
K2-80 c,k2,NON_HABITABLE,1.47,915.3078824664963,166.0,5.605,0.0596,0.0,5441.0,0.87,0.9,0.5976516449500907,G,-1.20368857892426,2
K2-80 d,k2,NON_HABITABLE,2.55211506,515.518722627193,16.7038679766759,28.867253,0.178669880722034,0.0,5377.0,0.841458,0.913111,0.5332363459639385,G,-0.9727198909168653,4
K2-81 b,k2,NON_HABITABLE,1.97,718.1296229316447,62.9,6.102325,0.059,0.06,4674.13,0.634663,0.745273,0.17321448993229105,K,-1.1145606152581136,1
K2-83 b,k2,NON_HABITABLE,1.244,647.2204105655588,41.5,2.74697,0.03014,0.0,3910.0,0.424,0.484,0.037855889310293,K,-1.0964409271669147,2
K2-83 c,k2,NON_HABITABLE,1.483,420.8633974661499,7.42,9.99767,0.07131,0.0,3910.0,0.424,0.484,0.037855889310293,K,-0.8048053703866013,2
K2-84 b,k2,NON_HABITABLE,2.41,931.4191890710729,178.0,6.4215,0.0665,0.0,5652.0,0.93,0.95,0.795186906036647,G,-1.2071622475019386,2
K2-84 c,k2,NON_HABITABLE,2.03,571.9002820442923,25.3,27.86,0.1768,0.0,5652.0,0.93,0.95,0.795186906036647,G,-1.0366846819977567,2
K2-85 b,k2,NON_HABITABLE,1.4,1355.0,800.0,0.68453862616,0.01349701828377671,0.0,4232.0,0.71,0.7,0.1456780246285361,K,-1.2612054351658986,2
K2-86 b,k2,NON_HABITABLE,1.96,757.8161058812145,78.0,8.77683,0.077,0.0,5482.0,0.76,0.79,0.4699785312430258,G,-1.1551408449766842,2
K2-87 b,k2,NON_HABITABLE,7.6,979.0,218.31323353622636,9.726618,0.094,0.0,5747.0,1.401,1.164,1.929015731526096,G,-1.216663852943385,2
K2-88 b,k2,NON_HABITABLE,1.23,426.15131323183215,7.8,4.6122,0.0345,0.0,3537.0,0.256,0.258,0.009240912971610081,M,-0.8153047918698738,2
K2-89 b,k2,NON_HABITABLE,0.615,757.8161058812145,78.0,1.096026,0.01462,0.0,3691.0,0.318,0.347,0.016909280599859463,M,-1.1549863941551617,2
K2-9 b,k2,HABITABILITY_ZONE,2.25,314.0,1.36,18.4498,0.091,0.0,3390.0,0.31,0.3,0.011434492416469266,M,-0.13704798250581585,1
K2-90 b,k2,NON_HABITABLE,2.6,502.0,15.142443363426482,13.733314,0.096,0.0,4484.0,0.619,0.629,0.13955275803733846,K,-0.9557598496733037,2
K2-90 c,k2,NON_HABITABLE,1.3,764.5273399041348,80.8,2.900706,0.035,0.19,4421.98,0.634754,0.704613,0.138794641334477,K,-1.1804617816123177,1
K2-91 b,k2,NON_HABITABLE,1.1,664.0941252207556,46.0,1.419549,0.0164,0.0,3622.0,0.284,0.292,0.012506194374684348,M,-1.1078241620883287,2
K2-95 b,k2,NON_HABITABLE,3.31,474.0,8.457099525420261,10.1346454,0.0525,0.0,3566.0,0.4,0.41,0.02330988056693959,M,-0.8360118328114836,2
K2-97 b,k2,NON_HABITABLE,13.45077684,1566.0,1009.6312289146558,8.407115,0.0854,0.207,4673.0,4.14,1.17,7.363402093471212,K,-1.2665678276488004,1
K2-98 b,k2,NON_HABITABLE,5.06645928,1185.0,327.93045861752495,10.1367349,0.0986,0.119,6260.0,1.518,1.246,3.188126801461232,F,-1.233834471071804,1
K2-99 b,k2,NON_HABITABLE,11.88151954,1184.0,339.5164017395351,18.24783,0.153,0.22,6069.0,2.55,1.44,7.947739448320778,F,-1.2351443449491586,1
Qatar-2 b,k2,NON_HABITABLE,14.056,1344.0,544.8449959068399,1.33711647,0.02153,0.0,4645.0,0.776,0.743,0.2525579397631529,K,-1.2508974587297306,2
TRAPPIST-1 b,k2,NON_HABITABLE,1.116,364.02454122817693,4.153,1.510826,0.01154,0.0,2566.0,0.1192,0.0898,0.0005549755231768158,M,-0.6348012160899453,2
TRAPPIST-1 c,k2,HABITABILITY_ZONE,1.097,311.0531362611112,2.214,2.421937,0.0158,0.0,2566.0,0.1192,0.0898,0.0005549755231768158,M,-0.38557196244777175,2
TRAPPIST-1 d,k2,HABITABILITY_ZONE,0.788,262.0347546727662,1.115,4.049219,0.02227,0.0,2566.0,0.1192,0.0898,0.0005549755231768158,M,-0.007047720413766451,2
TRAPPIST-1 e,k2,HABITABILITY_ZONE,0.92,228.61162460505747,0.646,6.101013,0.02925,0.0,2566.0,0.1192,0.0898,0.0005549755231768158,M,0.4013138266337385,2
TRAPPIST-1 f,k2,HABITABILITY_ZONE,1.045,199.28168579036816,0.373,9.20754,0.03849,0.0,2566.0,0.1192,0.0898,0.0005549755231768158,M,0.941895588054791,2
TRAPPIST-1 g,k2,POTENTIALLY_HABITABLE,1.129,180.67177680873945,0.252,12.352446,0.04683,0.0,2566.0,0.1192,0.0898,0.0005549755231768158,M,1.4298232818049612,2
TRAPPIST-1 h,k2,NON_HABITABLE,0.755,157.08358470029216,0.144,18.772866,0.06189,0.0,2566.0,0.1192,0.0898,0.0005549755231768158,M,2.310901347497716,2
V1298 Tau b,k2,NON_HABITABLE,10.27,677.0,35.0,24.1396,0.1688,0.29,5772.0,1.345,1.101,1.8090249999999999,G,-1.1369711004822094,1
V1298 Tau c,k2,NON_HABITABLE,5.59,968.0,146.0,8.24958,0.0825,0.43,5772.0,1.345,1.101,1.8090249999999999,G,-1.2254041993554279,1
V1298 Tau d,k2,NON_HABITABLE,6.41,845.0,85.0,12.4032,0.1083,0.21,5772.0,1.345,1.101,1.8090249999999999,G,-1.198966494246169,1
V1298 Tau e,k2,NON_HABITABLE,9.97599282,476.4826820339263,12.190675212900624,53.5,0.3001229592397578,0.0,4941.0,1.43,1.26,1.098060327165353,K,-0.915202177202722,4
WASP-118 b,k2,NON_HABITABLE,16.14096,1729.0,1471.3213225396526,4.0460435,0.05453,0.0,6410.0,1.696,1.32,4.375004703187298,F,-1.2740121026450906,2
WASP-55 b,k2,NON_HABITABLE,14.90797,1160.8990383782293,429.5533239954996,4.46563,0.054950207199609864,0.0,5900.0,1.09,1.11,1.2970471171667606,G,-1.243443962934228,4
WASP-75 b,k2,NON_HABITABLE,14.235,1710.0,1408.2916527558461,2.484193,0.0375,0.0,6100.0,1.26,1.14,1.9804101366879086,F,-1.2732168314512784,2
Wolf 503 b,k2,NON_HABITABLE,2.043,789.0,64.7,6.00127,0.05712,0.409,4716.0,0.689,0.688,0.21155745788945357,K,-1.138784127980787,0
