pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,insol_similarity,temp_similarity,in_hz_conservative,is_rocky,is_earth_sized,pl_orbper_log,pl_insol_log,tmag_bright,target,target_name
0.0,0.0036911943671175257,0.0038470294706617536,0.9961529705293382,0.0,0.0,0.0017034837348278418,,,,,0.21672094301270878,,,,,0.7794512321002944,0.03381642512077295,0.966183574879227,0.0,0.0,0.09533960621462695,0.006570607575448111,0.9934293924245517,0.0,0.0,0.06430709146095558,0.007947852936131284,0.9920521470638688,0.0,0.0,0.7388258981512288,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577169665903073,0.4852577395285349,0.0,1,NON_HABITABLE
0.0,0.0023044209970601837,0.00021372385948120856,0.9997862761405187,0.0,0.0,0.0014584075323636819,,,,,0.20814501121995527,,,,,0.6789689019011691,0.043478260869565216,0.9565217391304348,0.0,0.0,0.050898902862021145,0.001977542809978507,0.9980224571900213,0.0,0.0,0.07218814339991085,0.017282291726227916,0.9827177082737721,0.0,0.0,0.7371196027744362,0.03961407812306555,0.9603859218769346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053111196377655,0.4727444697077951,0.0,1,NON_HABITABLE
0.0,0.002825525049450916,0.0012591123025958155,0.9987408876974041,0.0,0.0,0.0015116062734801502,,,,,0.2101103289224613,,,,,0.7715312576243827,0.03864734299516909,0.961352657004831,0.0,0.0,0.12961011498809064,0.005140938439856819,0.994859061560143,0.0,0.0,0.07269755693757561,0.016810566641889187,0.9831894333581109,0.0,0.0,0.7098188767457534,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2274257416555532,0.47563025474089043,0.0,1,NON_HABITABLE
0.0,0.0018182700919336377,0.029814478397628595,0.9701855216023714,0.0,0.0,0.0010868856324716043,,,,,0.19295846533695424,,,,,0.7908150817333857,0.03381642512077295,0.966183574879227,0.0,0.0,0.07870701954368194,0.003431536534265457,0.9965684634657344,0.0,0.0,0.051663022944834755,0.016810566641889187,0.9831894333581109,0.0,0.0,0.7371196027744362,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18084736495557477,0.44907384951306584,0.0,1,NON_HABITABLE
0.0,0.0027245544783881183,0.1064577128759333,0.8935422871240667,0.0,0.0,0.000895323130516377,,,,,0.18348920731578888,,,,,0.7511307546497006,0.03381642512077295,0.966183574879227,0.0,0.0,0.06003374799697165,0.001893434549066055,0.9981065654509338,0.0,0.0,0.0501135567677711,0.016810566641889187,0.9831894333581109,0.0,0.0,0.7371196027744362,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22341141443994178,0.4334793308322653,0.0,1,NON_HABITABLE
0.0,0.008226892125409122,0.024935998996427094,0.9750640010035728,0.0,0.0,0.00020584634252776042,,,,,0.11396182634891074,,,,,0.8693110372914437,0.03864734299516909,0.961352657004831,0.0,0.0,0.11406339241650226,0.010560354021297234,0.9894396459787026,0.0,0.0,0.05370067709549381,0.016810566641889187,0.9831894333581109,0.0,0.0,0.7442416796771688,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.1604092508894393,0.0,0.0,0.0,0.35521581743071884,0.3159908181184551,0.0,1,NON_HABITABLE
0.5,0.026186441789979847,0.1887692758013483,0.8112307241986516,0.0,0.0,8.881625157103842e-06,,,,,0.04834374720978431,,,,,0.613788638027138,0.028985507246376812,0.9710144927536232,0.0,0.0,0.022197601322720747,0.00031918828066394947,0.9996808117193359,0.0,0.0,0.046109566361726056,0.02027417233689748,0.9797258276631026,0.0,0.0,0.7721703224045113,0.04914090742437036,0.9508590925756298,0.0,0.0,0.8890196628888563,0.8954566803964913,1.0,0.0,0.0,0.5061310922372373,0.09175763855591887,0.0,0,HABITABILITY_ZONE
0.0,0.001410076719811536,0.02737988486788613,0.9726201151321139,0.0,0.0,0.0023531018540120297,,,,,0.21509247942442297,,,,,0.2395886117523412,0.028985507246376812,0.9710144927536232,0.0,0.0,0.005061877967041749,5.139511511519954e-05,0.9999486048848846,0.0,0.0,0.060214165941459896,0.014326147864371893,0.9856738521356282,0.0,0.0,0.7499901888015833,0.034916298137229504,0.9650837018627707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15626389308075886,0.5112976400451898,1.0,1,NON_HABITABLE
0.0,0.0028824220061864684,0.027663301290241644,0.9723366987097584,0.0,0.0,0.0008590405169531736,,,,,0.16572105676088436,,,,,0.7846405044760991,0.028985507246376812,0.9710144927536232,0.0,0.0,0.07205596794399476,0.0024510157899418827,0.9975489842100579,0.0,0.0,0.05072909812578269,0.01695351363714335,0.9830464863628567,0.0,0.0,0.7302944212672655,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22963686823866955,0.4301537530848234,0.0,1,NON_HABITABLE
0.0,0.00132903780159834,0.00013938512574861427,0.9998606148742514,0.0,0.0,6.621268725577073e-05,,,,,0.0925485972634651,,,,,0.9124861588123789,0.03864734299516909,0.961352657004831,0.0,0.0,0.015979341065694225,0.0003781154532787835,0.9996218845467211,0.0,0.0,0.007641203064971458,0.02181371147578478,0.9781862885242153,0.0,0.0,0.8156091901068993,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.4002781894990312,0.0,0.0,0.0,0.1508085935876213,0.22770914663441125,0.0,1,NON_HABITABLE
