pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,insol_similarity,temp_similarity,in_hz_conservative,is_rocky,is_earth_sized,pl_orbper_log,pl_insol_log,tmag_bright,target,target_name
-0.20885426057874126,-0.1494909873889508,1.3601274998868436,-1.3601274998868436,0.0,0.0,-0.03629900713528987,,,,,0.4388399898257505,,,,,-0.8367760034986392,-0.26026630859900324,0.26026630859900324,0.0,0.0,-0.47671306589657725,-0.16239963112432373,0.16239963112432373,0.0,0.0,0.4158176732215178,0.013409303728992652,-0.013409303728992652,0.0,0.0,-0.9224660787996787,-0.15981320827191745,0.15981320827191745,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.05911650807969222,0.7485063127486783,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.16790872940556223,-0.25709776813849405,0.25709776813849405,0.0,0.0,-0.0995429441888905,,,,,0.11264349319390164,,,,,1.1336077290588564,-0.26026630859900324,0.26026630859900324,0.0,0.0,0.7655076569567754,-0.03186854502685214,0.03186854502685214,0.0,0.0,-0.15615609003905762,-0.13298110256008774,0.13298110256008774,0.0,0.0,-0.03662753968966852,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.44818038443895947,0.4593597608688849,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.1637315751936853,-0.24410075738976936,0.24410075738976936,0.0,0.0,0.07161211157237943,,,,,1.0732244290411976,,,,,0.30126650493901164,1.4394973043233084,-1.4394973043233084,0.0,0.0,-0.18451119521309883,-0.003102881150853555,0.003102881150853555,0.0,0.0,2.2188607944932657,0.1378054301932524,-0.1378054301932524,0.0,0.0,0.5661891470593623,-0.23395137137023903,0.23395137137023903,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.34587470601047937,1.033404193374256,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.12532057273226596,-0.2129620858042832,0.2129620858042832,0.0,0.0,-0.17376527723273366,,,,,-0.6418478994204236,,,,,-0.9239387663826417,-0.1388546219616953,0.1388546219616953,0.0,0.0,-0.14280936858616672,0.38917090167186075,-0.38917090167186075,0.0,0.0,0.7355169157327268,-0.1112469203259381,0.1112469203259381,0.0,0.0,-1.3512102882436947,-0.11770058641758574,0.11770058641758574,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,0.29458400317064787,-0.5974618191501404,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.005433991782834219,-0.21982161925499896,0.21982161925499896,0.0,0.0,-0.1804335136400969,,,,,-0.934839422199284,,,,,-1.517845621019074,-0.26026630859900324,0.26026630859900324,0.0,0.0,-1.0049695517841615,-0.21068986783391877,0.21068986783391877,0.0,0.0,0.013542086080636284,-0.12336105468595591,0.12336105468595591,0.0,0.0,0.6346676983201842,-0.19520110971935462,0.19520110971935462,0.0,0.0,-0.25631836057959256,0.5810218457950328,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,1.2054545114110677,-1.0626607801371781,2.3715313773647404,1,NON_HABITABLE
3.0736163634852387,-0.04327956341169896,-0.1631402112675053,0.1631402112675053,0.0,0.0,-0.1773117712915982,,,,,-0.882943788058652,,,,,-1.0303657630924563,-0.26026630859900324,0.26026630859900324,0.0,0.0,-0.8998871271525573,-0.20749788372751338,0.20749788372751338,0.0,0.0,-0.20977768336830713,-0.275908113465446,0.275908113465446,0.0,0.0,0.4713121142874917,-0.05807168378920479,0.05807168378920479,0.0,0.0,-0.25631836057959256,0.3172818375912288,-0.18186575205049635,3.46220191572692,-0.13238494323704753,0.9957368113545623,-0.7939970377457406,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.167146818123812,-0.2580003383293777,0.2580003383293777,0.0,0.0,-0.03996833564712765,,,,,0.6533890153031967,,,,,0.21833555735445007,-0.1388546219616953,0.1388546219616953,0.0,0.0,0.48312331566270117,0.06965923370784953,-0.06965923370784953,0.0,0.0,0.13930055588362372,-0.12460809792889893,0.12460809792889893,0.0,0.0,-1.0772960832004022,-0.19520110971935462,0.19520110971935462,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.4287294868370496,0.735461848775764,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.15082942757475035,-0.19066860208945685,0.19066860208945685,0.0,0.0,0.04797018249172793,,,,,0.9981900146710018,,,,,-1.5952815248566012,-0.26026630859900324,0.26026630859900324,0.0,0.0,-0.13534702595270784,-0.10120643328071427,0.10120643328071427,0.0,0.0,0.5909704335736303,-0.08345567091177947,0.08345567091177947,0.0,0.0,-2.1387136277431646,1.3548093563160226,-1.3548093563160226,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.08285298180917872,0.9829318711749885,2.3715313773647404,1,NON_HABITABLE
-0.20885426057874126,-0.13132759959201476,-0.24021970556896963,0.24021970556896963,0.0,0.0,-0.15147340418282948,,,,,-0.18628181217280546,,,,,0.3919663074762776,-0.017442935324387315,0.017442935324387315,0.0,0.0,-0.0035075824953456295,-0.053062023256183435,0.053062023256183435,0.0,0.0,0.1991494662115515,-0.11391915584653027,0.11391915584653027,0.0,0.0,0.3265142176464792,-0.23395137137023903,0.23395137137023903,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,0.21757095212659977,-0.028678499162707705,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.15361565421965181,-0.17577619393987648,0.17577619393987648,0.0,0.0,-0.04823951960210574,,,,,0.6140852744426178,,,,,1.152935124307048,-0.1388546219616953,0.1388546219616953,0.0,0.0,2.1481978397197814,0.5758722664607302,-0.5758722664607302,0.0,0.0,-0.3849455953432878,-0.13298110256008774,0.13298110256008774,0.0,0.0,0.0868392882335961,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.1341327548493817,0.7048052968345297,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.13619447488270608,-0.1896757748794848,0.1896757748794848,0.0,0.0,-0.12054418133581606,,,,,0.15137305249307625,,,,,1.0672882355601585,-0.1388546219616953,0.1388546219616953,0.0,0.0,0.7650315181180283,0.19794350865766522,-0.19794350865766522,0.0,0.0,0.1746795952800062,-0.24343350407789754,0.24343350407789754,0.0,0.0,0.36075349327689016,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,0.1505536733790758,0.31218903536899517,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.15878279257220923,-0.26025676380658685,0.26025676380658685,0.0,0.0,-0.12980528577411474,,,,,0.0656194360699952,,,,,0.39095572471820234,0.10396875131292055,-0.10396875131292055,0.0,0.0,-0.17497141347963036,-0.0916898918331909,0.0916898918331909,0.0,0.0,0.45596947382126685,-0.12710218441478496,0.12710218441478496,0.0,0.0,0.3265142176464792,-0.19520110971935462,0.19520110971935462,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.2367373566623281,0.23126807099549612,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.1502948419532825,-0.23994893451170454,0.23994893451170454,0.0,0.0,-0.12779497595001962,,,,,0.0852713065002846,,,,,1.0139799950716812,-0.017442935324387315,0.017442935324387315,0.0,0.0,1.4899160560336562,0.10779021135797158,-0.10779021135797158,0.0,0.0,0.4741514212626626,-0.13298110256008774,0.13298110256008774,0.0,0.0,-0.22131419244010897,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.07330531160824243,0.24992990049314218,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.1667014123893635,0.3147707048053914,-0.3147707048053914,0.0,0.0,-0.1438446053058382,,,,,-0.08623592634587754,,,,,1.14377671806199,-0.1388546219616953,0.1388546219616953,0.0,0.0,0.4132215994790221,-2.7138461552583874e-06,2.7138461552583874e-06,0.0,0.0,-0.27661149183830464,-0.13298110256008774,0.13298110256008774,0.0,0.0,0.3265142176464792,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.4175300219946136,0.07819461849936281,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.15193949088129202,1.803650491687073,-1.803650491687073,0.0,0.0,-0.15108349802259882,,,,,-0.18092221114636287,,,,,0.8766670628181877,-0.1388546219616953,0.1388546219616953,0.0,0.0,0.01824742777978897,-0.09699366237885945,0.09699366237885945,0.0,0.0,-0.33191491530588346,-0.13298110256008774,0.13298110256008774,0.0,0.0,0.3265142176464792,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.10297209523384314,-0.02265220320821232,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.06231522098297094,0.22000083476260732,-0.22000083476260732,0.0,0.0,-0.17713791080173882,,,,,-0.8761497971881559,,,,,1.6721220162682813,-0.017442935324387315,0.017442935324387315,0.0,0.0,1.1610741680446879,0.4495323473117708,-0.4495323473117708,0.0,0.0,-0.20388370207272152,-0.13298110256008774,0.13298110256008774,0.0,0.0,0.4694289541278174,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,0.2827539387112288,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,0.8710921736733589,-0.7824283358903373,-0.42166846685840853,1,NON_HABITABLE
6.356086987549219,0.23021708612857847,3.4026438418565603,-3.4026438418565603,0.0,0.0,-0.18458094606949968,,,,,-1.5322869639588512,,,,,-0.04776351513127688,-0.26026630859900324,0.26026630859900324,0.0,0.0,-0.7820569353614262,-0.1962638279892338,0.1962638279892338,0.0,0.0,-0.47482502219525446,-0.08981559145078888,0.08981559145078888,0.0,0.0,1.0298574176463975,-0.12101295878350336,0.12101295878350336,0.0,0.0,4.540967595988956,3.617323881107098,5.498561376868487,-0.2888335297423117,-0.13238494323704753,1.9863900960927436,-2.2325021690831752,-0.42166846685840853,0,HABITABILITY_ZONE
-0.20885426057874126,-0.17335022881988263,0.2674760268030877,-0.2674760268030877,0.0,0.0,-0.09599597475237288,,,,,0.13508949925553604,,,,,-2.5664515553670526,-0.26026630859900324,0.26026630859900324,0.0,0.0,-1.1445091238783807,-0.21315055811966885,0.21315055811966885,0.0,0.0,0.02859522339982512,-0.16394340479201572,0.16394340479201572,0.0,0.0,0.5847810737266744,-0.23178406923610506,0.23178406923610506,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,3.46220191572692,-0.13238494323704753,-0.5992074243847215,0.4805841784598292,2.3715313773647404,1,NON_HABITABLE
-0.20885426057874126,-0.1493680816317633,0.272981704967478,-0.272981704967478,0.0,0.0,-0.15245456983669062,,,,,-0.35859190396275364,,,,,1.1022165021361399,-0.26026630859900324,0.26026630859900324,0.0,0.0,0.2725395775877853,-0.06183322831337864,0.06183322831337864,0.0,0.0,-0.3099450621475302,-0.1311996122130263,0.1311996122130263,0.0,0.0,0.18955711512483214,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.056964587400453966,-0.0441580895414567,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.17467022303763835,-0.26170087611200066,0.26170087611200066,0.0,0.0,-0.18241448131969604,,,,,-1.0902678519661184,,,,,1.9627277206373355,-0.017442935324387315,0.017442935324387315,0.0,0.0,-0.9135846212457992,-0.1925479480142644,0.1925479480142644,0.0,0.0,-1.8478347832322561,-0.07062894041293706,0.07062894041293706,0.0,0.0,1.9015208966454187,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,1.3709282805198362,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.6395233181779257,-1.3533293150375214,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.15316952876361134,-0.10871522875722074,0.10871522875722074,0.0,0.0,-0.13092680023715028,,,,,-0.12488697695864305,,,,,-0.30558844128526175,-0.26026630859900324,0.26026630859900324,0.0,0.0,-0.5460592867683848,-0.171300459901576,0.171300459901576,0.0,0.0,-0.32130877929840257,-0.06564076744116498,0.06564076744116498,0.0,0.0,-0.426749846222578,-0.1564508480684702,0.1564508480684702,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.1257446143792295,0.22055975673903486,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.04053036254273784,-0.2081784637925998,0.2081784637925998,0.0,0.0,-0.16914033053750357,,,,,-0.6430170860224467,,,,,-0.018961906526128013,-0.26026630859900324,0.26026630859900324,0.0,0.0,-0.13481703807862638,-0.12371775266395912,0.12371775266395912,0.0,0.0,0.11202763472153007,0.09487151282907151,-0.09487151282907151,0.0,0.0,-0.25555346807052,7.283599388901339,-7.283599388901339,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,1.012530083348683,-0.4183863530787529,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.13891709037059438,-0.2482525802678342,0.2482525802678342,0.0,0.0,-0.15764779119229375,,,,,-0.2809680969732908,,,,,-0.05066894056074359,-0.1388546219616953,0.1388546219616953,0.0,0.0,-0.2269158934591338,-0.11921332839197586,0.11921332839197586,0.0,0.0,0.34710506351590975,-0.16326643846013236,0.16326643846013236,0.0,0.0,0.25803566638565717,-0.19520110971935462,0.19520110971935462,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,0.11102504913369109,-0.13473438906708876,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.17902002534136324,-0.2590834225584381,0.2590834225584381,0.0,0.0,-0.13261048365543224,,,,,0.038821430937782356,,,,,-1.0272076919734714,-0.26026630859900324,0.26026630859900324,0.0,0.0,-0.989976563267162,-0.21186188230276812,0.21186188230276812,0.0,0.0,-0.32282394158518557,-0.1315559102824386,0.1315559102824386,0.0,0.0,0.9085819033634783,-0.1564508480684702,0.1564508480684702,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,3.46220191572692,-0.13238494323704753,-0.7850827504855826,0.2040600236066317,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.16443454730427406,0.28480537446805393,-0.28480537446805393,0.0,0.0,-0.17652274150698924,,,,,-0.8529890765385234,,,,,1.519524019798897,-0.1388546219616953,0.1388546219616953,0.0,0.0,-0.43789924805942654,-0.13330990794818248,0.13330990794818248,0.0,0.0,-1.3432857417335236,-0.07062894041293706,0.07062894041293706,0.0,0.0,0.9815115604562556,-0.45702151509233685,0.45702151509233685,0.0,0.0,-0.25631836057959256,0.16504830209472773,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.36238170978149314,-0.7434370075345411,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.1708863488125433,-0.2589029085202614,0.2589029085202614,0.0,0.0,0.02449646689493661,,,,,0.9177959992743633,,,,,0.7507863480154222,0.10396875131292055,-0.10396875131292055,0.0,0.0,1.2384155535837902,0.11789005954575181,-0.11789005954575181,0.0,0.0,0.35369601946341556,-0.11570064619359172,0.11570064619359172,0.0,0.0,-0.8376211537875191,-0.19520110971935462,0.19520110971935462,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.528011235118274,0.9274752890558392,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.17897541412529416,-0.2538485154513129,0.2538485154513129,0.0,0.0,2.934776994195932,,,,,3.8101940198778683,,,,,0.574376495308886,-0.017442935324387315,0.017442935324387315,0.0,0.0,2.262131061848548,0.6406841264892662,-0.6406841264892662,0.0,0.0,2.809016505195237,0.00027437540010860975,-0.00027437540010860975,0.0,0.0,-0.25555346807052,-0.23395137137023903,0.23395137137023903,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.7834780959272456,2.338069419095216,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.17698620912138335,0.26693448468855746,-0.26693448468855746,0.0,0.0,0.26507467752488234,,,,,1.243218221143927,,,,,1.109416904287427,4.231966096981391,-4.231966096981391,0.0,0.0,0.8851913892273149,0.29099173570530007,-0.29099173570530007,0.0,0.0,-0.2303990420914237,-0.1311996122130263,0.1311996122130263,0.0,0.0,-1.9332779739606953,-0.1901401317964409,0.1901401317964409,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.7144037525813303,1.3268197938518267,-0.42166846685840853,1,NON_HABITABLE
-0.20885426057874126,-0.14751990483291005,-0.2366996818245234,0.2366996818245234,0.0,0.0,-0.15111142780859826,,,,,-0.18092221114636287,,,,,0.5199945106399539,-0.017442935324387315,0.017442935324387315,0.0,0.0,1.5924474534702833,0.17941811866617535,-0.17941811866617535,0.0,0.0,0.12036102729883646,-0.12157956433889447,0.12157956433889447,0.0,0.0,-1.9675172495911064,-0.19520110971935462,0.19520110971935462,0.0,0.0,-0.25631836057959256,-0.4449485809164932,-0.18186575205049635,-0.2888335297423117,-0.13238494323704753,-0.025147030821584197,-0.023081575145510472,-0.42166846685840853,1,NON_HABITABLE
